479,Terebikko / See 'n Say Video Phone,,,,"The Terebikko is an interactive VHS console game system released in Japan by Bandai in 1988. Titles released included a wide variety of known franchises, such as Super Mario World, Dragon Ball Z, and many more. The system was also released in the U.S. as the See 'n Say Video Phone by Mattel in 1989.  This system has the shape of a toy phone, and is connected to the TV's audio output jack. It has four large main buttons numbered 1 to 4, each with a different color (red, blue, green, yellow).  Throughout the video, the viewer receives calls from characters on-screen, and answers questions using the telephone. The phone uses signals from the video (inaudible through the built-in speaker), to interact with the viewer, as such for giving bad or good answers.",1
22,Game Boy Color,GBC,GBC,5,,5
114,Amiga CD32,,,5,"The Amiga CD32, code-named ""Spellbound"", is a 32 bit home video game console developed by Commodore and released in western Europe, Australia, Canada and Brazil. It was first announced at the Science Museum in London on July 16, 1993, and was released in September of the same year.    The CD32 is part of a family of Amiga computers and other hardware. It uses CD-ROM as its storage medium. It was based on Commodore's Advanced Graphics Architecture chipset, and is of similar specification to the Amiga 1200 computer. Using third party devices, it is possible to upgrade the CD32 with keyboard, floppy drive, hard drive, RAM and mouse, turning it into the equivalent of an Amiga 1200 personal computer. A hardware MPEG decompression module for playing Video CD was also released.    In the Christmas period following its launch, the CD32 accounted for 38% of all CD-ROM drive sales in the UK, exceeding sales of the Mega-CD; however, it was soon overshadowed by CD-ROM based games consoles from other companies, and was discontinued as Commodore went into bankruptcy.",1
416,64DD,,Nintendo 64DD,5,"The Nintendo 64DD is a magnetic floppy disk drive peripheral for the Nintendo 64 game console developed by Nintendo. It was announced in 1995, prior to the Nintendo 64's 1996 launch, and after numerous delays was released in Japan on December 13, 1999. The ""64"" references both the Nintendo 64 console and the 64MB storage capacity of the disks, and ""DD"" is short for ""disk drive"" or ""dynamic drive"".  Plugging into the extension port on the underside of the console, the 64DD allows the Nintendo 64 to use proprietary 64MB magnetic disks for expanded and rewritable data storage, a real-time clock for persistent game world design, and a standard font and audio library for further storage efficiency. Its games and hardware accessories let the user create movies, characters, and animations to use within various other games and to be shared online. The system could connect to the Internet through a dedicated online service, Randnet, for e-commerce, online gaming, and media sharing.",1
474,Gizmondo,,Gametraq,7,"The Gizmondo was a handheld gaming console developed by Tiger Telematics. It was released in the UK, Sweden and the U.S. starting in March 2005. Its first-party games were developed in studios in Helsingborg, Sweden, and Manchester, England. Gizmondo Europe, Ltd. was based in London, England, and was a subsidiary of Florida-based Tiger Telematics, whose chairman Carl Freer led Gizmondo's development.",5
135,Hyper Neo Geo 64,,,,The short lived successor to the Neo Geo MVS arcade system. It was the first and only SNK system with the ability to render in 3D.    The system was discontinued after 2 years with only 7 games made for it.,2
157,NEC PC-6000 Series,,,,,6
85,Donner Model 30,donner30,,,,6
100,Analogue electronics,analogueelectronics,,,,
108,PDP-11,pdp11,,,,6
111,Imlac PDS-1,imlac-pds1,,,,
131,Super NES CD-ROM System,,SNES-CD,4,The Super NES CD-ROM System was a peripheral for the Super Nintendo Entertainment System and the Super Famicom. It was being developed in a partnership between Nintendo and Sony. It was cancelled and only one development prototype was found so far.,1
96,PDP-10,pdp10,,,,6
38,PlayStation Portable,PSP,PSP,7,,5
203,DUPLICATE Stadia,,,,,
150,Turbografx-16/PC Engine CD,,TG-16CD/PCECD,,,6
30,Sega 32X,Sega32,,4,"The 32X is an add-on for the Sega Genesis video game console. Codenamed ""Project Mars"", the 32X was designed to expand the power of the Genesis and serve as a transitional console into the 32-bit era until the release of the Sega Saturn. Independent of the Genesis, the 32X uses its own ROM cartridges and has its own library of games. The add-on was distributed under the name Super 32X in Japan, Genesis 32X in North America, Mega Drive 32X in the PAL region, and Mega 32X in Brazil.",1
44,Tapwave Zodiac,zod,,,,5
124,SwanCrystal,,,,,5
71,Commodore VIC-20,vic-20,,,"The Commodore VIC-20 was the first computer to ever sell over 1 million units, and can be regarded as the beginning of the mainstream computer age. It was not particularly useful for business applications, but was well-received for the many games available. It was also the first relatively inexpensive colour computer, costing less than $300. It is the predecessor of the significantly more well known Commodore 64, which is the highest selling single computer model of all time.",6
75,Apple II,Apple][,apple ][,,,6
125,PC-8800 Series,,,,"The PC-8800 series (Japanese: PC-8800シリーズ, Hepburn: Pī Shī Hassen Happyaku Shirīzu), commonly shortened to PC-88, are a brand of Zilog Z80-based 8-bit home computers released by Nippon Electric Company (NEC) in 1981 and primarily sold in Japan.  The PC-8800 series sold extremely well and became one of the three major Japanese home computers of the 1980s, along with the Fujitsu FM-7 and Sharp X1. It was later eclipsed by NEC's 16-bit PC-9800 series, although it still maintained strong sales up until the early 90s.  NEC's American subsidiary, NEC Home Electronics (USA), marketed variations of the PC-8800 in the United States.",6
153,Dragon 32/64,,,,,6
122,Nuon,,,,"Nuon is a technology developed by VM Labs that adds features to a DVD player. In addition to viewing DVDs, one can play 3D video games and use enhanced DVD navigational tools such as zoom and smooth scanning of DVD playback. One could also play CDs while the Nuon graphics processor generates synchronized graphics on the screen. There were plans to provide Internet access capability in the next generation of Nuon-equipped DVD players.",1
46,PlayStation Vita,Vita,PS Vita,8,"PlayStation Vita's design was created to meld the experience of big budget, dedicated video game platforms with the then up-and-coming trend of mobile gaming through smart phones and tablets. However, in the year after the device's successful launch, sales of the hardware and its bigger budget games stalled, threatening to end its lifespan. A concentrated effort to attract smaller, indie developers in the West, combined with strong support from mid-level Japanese companies, helped keep the platform afloat. While this led to less diversity in its game library, it did garner strong support in Japanese-developed role-playing video games and visual novels alongside a wealth of Western-developed indie games, leading it to become a moderate seller in Japan, and build a smaller, yet passionate userbase in the West. In the platform's later years, Sony also promoted its ability to work in conjunction with its other gaming products, notably the ability to play PlayStation 4 games on it through the process of Remote Play, similar to the Wii U's function of Off-TV Play.",5
112,Microcomputer,microcomputer,,,,
129,Texas Instruments TI-99,ti-99,Texas Instruments TI-99/4A,,,6
382,Intellivision Amico,,,,"The Intellivision Amico is a console which intends to bring people from all ages to enjoy games together with their families and friends. The console has had many setbacks around the intended release date, with few prototypes being known to exist in the hands of selected people.  As of December, 2023, Intellivision has released an Android app which seems to be getting the games that weren't cancelled for the Amico, but the console still doesn't have a set release date.",1
274,PC-FX,,,5,"The PC-FX is a 32-bit home video game console made by NEC Home Electronics. It was released in Japan on December 23, 1994, just weeks after Sony's PlayStation and a month after the Sega Saturn. It is the successor to the PC Engine, known as TurboGrafx-16 in North America.",1
376,Epoch Super Cassette Vision,,YENO Super Cassette Vision,3,"Epoch's original Cassette Vision was introduced in Japan by Epoch in 1981, which had steady sales and took over 70% of the Japanese home console market at the time, with around 400,000 units sold. However, the introduction of next-generation systems from Nintendo, Casio and Sega quickly pushed back the original Cassette Vision, leading Epoch to quickly develop a successor. The Super Cassette Vision was released in 1984 at a cost of ¥14,800 yen, featuring an 8-bit processor and better performance more in line with its competitors. It was later released in France by ITMC under the Yeno branding. At least 16 games were brought over from Japan for a European release. A version of the system released that targeted the young female market, the Super Lady Cassette Vision. The console came packed in a pink carrying case, alongside the game Milky Princess. The system did not take off, and was unable to match the massive popularity of the Nintendo Famicom, leading Epoch to drop out of the console market by 1987.",1
406,Sinclair QL,,Sinclair Quantum Leap,,"The Sinclair QL (for Quantum Leap) is a personal computer that was an upper-end counterpart to the ZX Spectrum, and it was based on the Motorola 68008 processor.",6
506,Amstrad GX4000,,,3,"The GX4000 is a video game console that was manufactured by Amstrad. It was the company's short-lived attempt to enter the games console market. The console was released in Europe in 1990 and was an upgraded design based on the then still-popular CPC technology. The GX4000 shared hardware architecture with Amstrad's CPC Plus computer line, which was released concurrently. This allowed the system to be compatible with the majority of CPC Plus software.  The GX4000 was Amstrad's first and only attempt at entering the console market. Although offering enhanced graphics capabilities, it failed to gain popularity in the market, and was quickly discontinued, selling 15,000 units in total.",1
93,Commodore 16,C16,C16,,"The Commodore 16 is a home computer made by Commodore International with a 6502-compatible 7501 or 8501 CPU, released in 1984 and intended to be an entry-level computer to replace the VIC-20. A cost-reduced version, the Commodore 116, most of the units were sold in Europe.    The C16 and C116 belong to the same family as the higher-end Plus/4 and are internally very similar to it (albeit with less RAM - 16 rather than 64 KB - and lacking the Plus/4's user port and Three plus one software). Software is generally compatible among all three provided it can fit within the C16's smaller RAM and does not utilize the user port on the Plus/4.",6
136,Neo Geo CD,,NGCD,4,"The first version of the console was a front loading system that was only released in Japan and had 25,000 models made. A top loading model was soon released and sold internationally. Both suffered from long loading times.",1
415,Watara/QuickShot Supervision,,,4,"The Watara Supervision, also known as the QuickShot Supervision in the UK, is a monochrome handheld game console, originating from Asia, and introduced in 1992 as a cut-price competitor for Nintendo's Game Boy. One unique feature of the Supervision was that it could be linked up to a television via a link cable. Games played in this way would display in four colors.",5
509,Polymega,,RetroBlox,,"Polymega is a home video game console developed by American company Playmaji, Inc. It is a retro gaming console offering emulation for several CD-based and cartridge-based platforms: PlayStation, TurboGrafx-CD, Neo Geo CD, Sega CD, Sega Saturn, Nintendo Entertainment System (NES), Sega Genesis, Sega 32X, Super Nintendo Entertainment System (SNES), and Nintendo 64. It includes a built-in CD drive, while separate add-ons known as Element Modules provide support for cartridge-based games.  It was announced as the RetroBlox in 2017 and faced numerous delays before being released in September 2021.",1
438,Arduboy,,,8,"The Arduboy is a handheld game console with open source software, based on the Arduino hardware platform. The original version of the Arduboy was 0.063 in thick, with the height and width of a credit card, and was initially designed by Kevin Bates as an electronic business card. A consumer version came later and was funded through a Kickstarter crowdfunding campaign.",5
42,N-Gage,NGage,NGage,6,"The launch model of the Nokia N-Gage with its taco-shaped design came out in mid 2003. It was known to be clumsy to hold and also a big pain to insert games into because of you having to remove the back cover and battery before you could insert the game disc. Another clumsy feature was the way the microphone and speaker was situated on the edge of the phone, many described this as talking into a ''Taco phone''.",5
3,Linux,Linux,GNU/Linux,,"Linux is a free and open-source (FOSS/FLOSS) Operating System. In a more precise and complex definition, Linux is an open-source OS kernel on which a large variety of Operating Systems (known as Linux distributions) are built.",4
473,Arcadia 2001,,,,"The Arcadia 2001 is a second-generation 8-bit home video game console released by Emerson Radio in May 1982 for a price of US$ 99, several months before the release of ColecoVision. It was discontinued only 18 months later, with a total of 35 games having been released. Emerson licensed the Arcadia 2001 to Bandai, which released it in Japan.",1
99,Family Computer,famicom,Famicom,3,"The console was released on July 15, 1983, as the Home Cassette-type Video Game: Family Computer, for ¥14,800 with three ports of Nintendo's successful arcade games Donkey Kong, Donkey Kong Jr., and Popeye. The Famicom was slow to gather success; a bad chip set caused the early revisions to crash. Following a product recall and a reissue with a new motherboard, the Famicom's popularity soared, becoming the bestselling game console in Japan by the end of 1984. Nintendo launched the system with only first-party games, but after being approached by Namco and Hudson Soft in 1984, agreed to produce third-party games for a 30% fee for console licensing and production costs. This rate continued in the industry for consoles and digital storefronts through the 21st Century.",1
19,Super Nintendo Entertainment System,SNES,"SNES, Super Nintendo",4,,1
35,Sega Game Gear,Game Gear,GG,4,"The Game Gear is an 8-bit fourth generation handheld game console released by Sega on October 6, 1990 in Japan, in April 1991 throughout North America and Europe, and during 1992 in Australia. The Game Gear primarily competed with Nintendo's Game Boy, the Atari Lynx, and NEC's TurboExpress. It shares much of its hardware with the Master System, and can play Master System games by the use of an adapter. Sega positioned the Game Gear, which had a full-color backlit screen with a landscape format, as a technologically superior handheld to the Game Boy.",5
32,Sega Saturn,Saturn,"JVC Saturn, Hi-Saturn, Samsung Saturn, V-Saturn",5,,1
70,Vectrex,vectrex,,2,"The Vectrex is a vector display-based home video game console that was developed by Western Technologies/Smith Engineering. It was licensed and distributed first by General Consumer Electronics (GCE), and then by Milton Bradley Company after its purchase of GCE. Unlike other non-portable video game consoles, which connected to televisions and rendered raster graphics, the Vectrex has an integrated vector monitor which displays vector graphics. The Vectrex is monochrome and uses plastic screen overlays to simulate color and various static graphics and decorations",1
24,Game Boy Advance,GBA,GBA,6,,5
64,Sega Master System/Mark III,SMS,"SMS, Mark III",3,"The Master System is a third-generation home video game console that was manufactured by Sega.  It was originally released in 1985 as the Sega Mark III in Japan. After being redesigned prior to its North American launch, the console was renamed Master System and released in 1986 in North America, 1987 in Europe, and 1989 in Brazil.",1
306,Satellaview,,,4,"The Satellaview is a satellite modem peripheral produced by Nintendo for the Super Famicom in 1995. Containing 1 megabit of ROM space and an additional 512 kB of RAM, Satellaview allowed players to download games, magazines, and other media through satellite broadcasts provided by Japanese company St.GIGA. Its heavy third-party support included Squaresoft, Taito, Konami, Capcom, and Seta. To use Satellaview, players purchased a special broadcast satellite (BS) tuner directly from St.GIGA or rented one for a six-month fee, and paid monthly subscription fees to both St.GIGA and Nintendo. It attaches to the expansion port on the bottom of the Super Famicom.",1
471,Meta Quest 3,,,9,"The follow up headset to the Meta Quest 2. This headset is slimmer, and sports a new graphics chip claiming double the performance, and also has a higher resolution screen. The Meta Quest 3 has an increased focus on mixed reality, with an improved passthrough view.",1
472,visionOS,,,,"visionOS is a mixed reality operating system derived primarily from iOS core frameworks (including UIKit, SwiftUI, ARKit and RealityKit), and MR-specific frameworks for foveated rendering and real-time interaction. It was developed by Apple Inc. exclusively for its Apple Vision Pro mixed reality headset. It was unveiled on June 5, 2023, at Apple's WWDC23 event alongside the reveal of the Apple Vision Pro.",4
25,Amstrad CPC,ACPC,Colour Personal Computer,,"The Amstrad CPC (short for Colour Personal Computer) is a series of 8-bit home computers produced by Amstrad between 1984 and 1990. It was designed to compete in the mid-1980s home computer market dominated by the Commodore 64 and the Sinclair ZX Spectrum, where it successfully established itself primarily in the United Kingdom, France, Spain, and the German-speaking parts of Europe.  The series spawned a total of six distinct models: The CPC464, CPC664, and CPC6128 were highly successful competitors in the European home computer market. The later 464plus and 6128plus, intended to prolong the system's lifecycle with hardware updates, were considerably less successful, as was the attempt to repackage the plus hardware into a game console as the GX4000.  The CPC models' hardware is based on the Zilog Z80A CPU, complemented with either 64 or 128 KB of RAM. Their computer-in-a-keyboard design prominently features an integrated storage device, either a compact cassette deck or 3-inch floppy disk drive. The main units were only sold bundled with either a colour, green-screen or monochrome monitor that doubles as the main unit's power supply. Additionally, a wide range of first and third-party hardware extensions such as external disk drives, printers, and memory extensions, was available.  The CPC series was pitched against other home computers primarily used to play video games and enjoyed a strong supply of game software. The comparatively low price for a complete computer system with dedicated monitor, its high-resolution monochrome text and graphic capabilities and the possibility to run CP/M software also rendered the system attractive for business users, which was reflected by a wide selection of application software.  During its lifetime, the CPC series sold approximately three million units.",6
372,OOParts,,,,,3
384,Oculus Quest,,Quest,,The Oculus Quest is the first iteration of the brand of standalone virtual reality headsets sold by Facebook (now named Meta) and developed by Oculus (now merged into the Meta company). It was released on May 21st 2019.,1
63,Atari ST/STE,Atari-ST,,,"The Atari ST is a line of personal computers from Atari Corporation and the successor to the Atari 8-bit family. The initial model, the 520ST, saw limited release in April–June 1985 and was widely available in July. It was the first personal computer with a bitmapped color GUI, using a version of Digital Research's GEM from February 1985.  The 1040ST, released in 1986 with 1 MB of RAM, was the first home computer with a cost-per-kilobyte of less than US$1. It is part of a mid-1980s generation of computers with 16- or 32-bit processors, 256 KB or more of RAM, and mouse-controlled graphical user interfaces. (Other examples include the Macintosh, Amiga, Apple IIGS, and Acorn Archimedes.)  ""ST"" officially stands for ""Sixteen/Thirty-two"", referring to the Motorola 68000's 16-bit external bus and 32-bit internals. The system was designed by a small team led by Shiraz Shivji.  The ST was sold with either Atari's color monitor or less expensive monochrome monitor. Color graphics modes were available only on the former while the highest-resolution mode required the monochrome monitor. Some later models could display the color modes on a TV.  In some markets, particularly Germany, the ST gained a foothold for CAD and desktop publishing. With its built-in MIDI ports, it was popular for music sequencing and as a controller of musical instruments among amateurs and professional musicians.  It was superseded by the Atari STE, Atari TT, Atari MEGA STE and Falcon computers.",6
8,PlayStation 2,PS2,PS2,6,"The PlayStation 2 (PS2), is a home video game console that was manufactured by Sony Computer Entertainment. The sixth-generation console competed with the Sega Dreamcast, Microsoft Xbox, and Nintendo GameCube.  The PlayStation 2 went on to become the best-selling video game console in history, selling over 155 million units. More than 3,874 game titles have been released for the PS2 since launch, and more than 1.5 billion copies have been sold. Sony later manufactured several smaller, lighter revisions of the console known as ""slimline"" models, and in 2006 introduced the successor, the PlayStation 3.  Even with the PlayStation 3 release, the PlayStation 2 remained popular well into the seventh generation and continued to be produced until January 4, 2013, when Sony finally announced that the PlayStation 2 had been discontinued after almost 13 years of production – one of the longest runs for a video game console. Despite the announcement, new games for the console continued to be produced until the end of 2013, including Final Fantasy XI: Seekers of Adoulin for Japan, Pro Evolution Soccer 2014 for North America and Europe, and FIFA 14 for Brazil. Sony unveiled the PlayStation 4 console the following month on February 20, 2013.",1
21,Nintendo GameCube,NGC,GCN,6,"The GameCube is the first Nintendo console to use optical discs for its primary storage medium. The discs are similar to the miniDVD format, and as a result of their smaller size, the system was not designed to play standard DVDs or audio CDs. Nintendo presents a variety of connectivity options for the GameCube. It supports online gaming for a small number of games via the broadband or modem adapter, sold separately; it also connects to the Game Boy Advance, allowing players to access exclusive in-game features using the handheld as a second screen and controller.  Contemporary reception of the GameCube was generally positive. Some praised the extensive software library and high-quality games, while others criticized the console's exterior design and lack of features. Nintendo sold 21.74 million GameCube units worldwide before being discontinued in 2007. Its successor, the Wii, was released in November 2006.",1
375,Epoch Cassette Vision,,,2,"The Cassette Vision is a second generation home video game console made by Epoch Co. and released in Japan on July 30, 1981. A redesigned model called the Cassette Vision Jr. was released afterwards.  The term cassette is a contemporary Japanese synonym for ROM cartridge, not to be confused with the magnetic cassette tape format. In terms of power, it is comparable to the Atari 2600. The Cassette Vision has unusual controls: four knobs built into the console itself, two for each player (one for horizontal, one for vertical); plus two buttons per player.  The system originally retailed for ¥13,500, with games priced at ¥4,000. The Cassette Vision sold around 400,000 units, and was the best selling video game console in Japan before Nintendo's Family Computer. It received a successor called the Super Cassette Vision.",1
236,Exidy Sorcerer,,,,The Sorcerer is a home computer system released in 1978 by the video game company Exidy.,6
115,Apple IIGS,,,,,6
90,Commodore PET,cpet,,,"The Commodore PET is a line of home/personal computers produced starting in 1977 by Commodore International. The system combined a MOS 6502 microprocessor, Commodore BASIC in read only memory (ROM), a keyboard, a computer monitor and (in early models) a cassette deck for data and program storage in a single all-in-one case.",6
77,Sharp X1,x1,,,,6
118,FM Towns,,,,,6
34,Android,Android,Infocusa3,,,4
65,Atari 8-bit,Atari8bit,,,,6
163,SteamVR,Steam VR,,,,
80,Neo Geo AES,neogeoaes,AES,4,,1
110,PLATO,plato,Programmed Logic for Automatic Teaching Operations,,,6
66,Atari 5200,Atari5200,Atari 5200 SuperSystem,2,"The release of the 5200 Supersystem in 1982 represented Atari's attempt to replace their outdated 2600 model and pull ahead of rival, high-quality platforms like Intellivison. By 1982, Atari game programmers realized that they were severely limited by the capabilities of the 2600 system.  The designers incorporated technology into the 5200 (called ""Pam"" in developmental stages) which they had just developed for their own 8-bit 400 and 800 series personal computer systems. The 5200 is basically a game console version of their home computer, substituting a controller in place of a keyboard.  The Intellivision system had raised the stakes in the gaming industry with its 16-position controller. Atari's own 2600 offered only 8 positions. In hopes of obliterating the competition, Atari designer, Craig Asher helped engineer the ""analog"" controller. It gives players full, 360° control of the action on-screen.  The 5200 controller contains two other features which made Atari's unique to any other system built by 1982: First, It offers speed variability. When a joystick is held in a single direction long enough, a player can increase his or her rate of on-screen movement. Second, it contains an easy-access PAUSE button, enabling players to easily freeze their games indefinitely. This immediately became a normal feature on most every subsequent system controller.  Unfortunately there turned out to be a major drawback to this groundbreaking technology. The analog controllers never caught on with consumers because they are ""non-centering,"" meaning they do not feature a neutral position. There is no way to come to an immediate stop. This factor will tend to inflict a high level of frustration on any 5200 player who tackles a game which requires precision stopping and starting movements like Frogger or Pac-Man. The controllers were also apparently not made with durability in mind and are quite easily broken.  When Atari released the 5200 it was incompatible with 2600 cartridges. Consumers who had loaded up on games for the 2600 were understandably reluctant to invest in an entirely new platform. Its initial retail price of $330 didn't cause units to fly off of the shelves either.  The 5200 also improved on the 2600 in its switch box. The 2600 system requires players to walk behind the television and change the setting on the box setting from TV to GAME. The 5200 automatically switches to GAME after the power is turned on. Also, when changing cartridges, the 5200 shifts to a black screen instead of the annoying, white noisy static players get between games with the 2600.  When the platform was launched in 1982, Atari chose not to support it with any ""must have"" new titles. Instead they decided to re-release improved versions of former best seller for the 2600 like Space Invaders or Galaxian. Later, they did offer more sought-after titles like Joust, Space Dungeon and Ms. Pac-Man, but by that time the gaming market was on the verge of collapse.  In 1983, between: Atari (with the 5200 and 2600), ColecoVision and Intellivision, the VCS (Video Computer System) market was stuck in a glut due to an oversaturation of product. Consumers were also demanding that their computers perform more functions than just play games. At that point the Commodore 64 and Atari 800XL home computers had just been released.  Even after a slow start, 1983 sales for the 5200 plummeted. Warner Communications (Atari's former parent company) reported second quarter losses of $283.4 million. By the end of the year, Atari had posted losses of $536 million. They ended production of the 5200 in 1984.",1
49,Xbox One,XONE,XONE,8,,1
27,MSX,MSX,,,,6
149,PC-9800 Series,,PC-98,,,6
57,WonderSwan,WonderSwan,WS,5,,5
379,Game.com,,Tiger Game.com,5,"The Game.com is a handheld game console released by Tiger Electronics on September 12, 1997. The first version of the Game.com could be connected to a 14.4 kbit/s modem for Internet connectivity, referenced by the "".com"" in the name. It was the first video game console to include a touchscreen and the first handheld console to include Internet connectivity.",5
51,Family Computer Disk System,fds,"Famicom Disk System, FDS",3,,1
117,Philips CD-i,,,,,1
78,Sega CD,segacd,Mega CD,4,,1
74,Windows Phone,Win Phone,WP,,"Windows Phone 7 is the first release of the Windows Phone mobile client operating system. It received multiple large updates and added a few features backported from Windows Phone 8, such as a more customizable start screen. Microsoft ended support for Windows Phone 7 on October 14, 2014.",4
133,Odyssey 2 / Videopac G7000,,Magnavox Odyssey²,,"The Videopac used the standard joystick design of the 1970s and early 1980s: the original console had a moderately-sized silver controller, held in one hand, with a square housing for its eight-direction stick that was manipulated with the other hand. Later releases had a similar black controller, with an 8-pointed star-shaped housing for its eight-direction joystick. In the upper corner of the joystick was a single 'Action' button, silver on the original controllers and red on the black controllers. The games, graphics and packaging were designed by Ron Bradford and Steve Lehner.  One other difference in these controllers is that the earliest releases of the silver joystick were removable. They could be plugged and unplugged from the back of the unit, while all later silver and all black controllers were hardwired into the rear of the unit itself (although the joysticks still can be easily replaced, but not without dismounting the cover deck).  One of the strongest points of the system was its speech synthesis unit, which was released as an add-on for speech, music, and sound effects enhancement. The area that the Odyssey² may be best remembered for was its pioneering fusion of board and video games: The Master Strategy Series. The first game released was Quest for the Rings!, with gameplay somewhat similar to Dungeons &amp; Dragons, and a storyline reminiscent of J. R. R. Tolkien's The Lord of the Rings. Later, two other games were released in this series, Conquest of the World and The Great Wall Street Fortune Hunt, each with its own gameboard.  Its graphics and few color choices, compared to its biggest competitors at the time—the Atari 2600, Mattel's Intellivision and the Bally Astrocade—were its ""weakest point"". Of these systems, the Odyssey² was listed by Jeff Rovin as being the third in total of sales, and one of the seven major video game suppliers.",6
408,Mega Duck/Cougar Boy,,WG-108,4,"The Mega Duck is a handheld game console that was developed and manufactured by Hong Kong-based Welback Holdings through its Timlex International division, and released in 1993. It was marketed under various different brands worldwide including Creatronic and Videojet, and the shell of the console came in white or black plastic. In South America (mainly in Brazil), the Chinese-made Creatronic version was distributed by Cougar USA, also known as ""Cougar Electronic Organization"", and sold as the ""Cougar Boy"". Cougar USA didn't release the Cougar Boy in its origin country.  The Cougar Boy came with a 4-in-one game cartridge and a stereo earphone. With an external joystick (not included) two players could play against each other simultaneously.",5
144,AY-3-8710,,,,,1
238,DVD Player,,Digital Versatile Disc Player,,,1
411,Handheld Electronic LCD,,Handheld LCD Game,,"Dedicated handheld are portable devices with built-in games. Being very popular since very early in videogame history, these devices can be built in many different shapes, technologies and colors.  The most popular handhelds were made using very cheap processors and an LCD screen, like the Tiger Electronics handhelds and the Game & Watch.  Some of these handhelds have a cartridge/expansion slot, but their main purpose to be a self-contained device, not a portable console.",5
97,PDP-8,pdp-8,,,,6
23,Dreamcast,DC,DC,6,"The Dreamcast is a home video game console released by Sega on November 27, 1998, in Japan, September 9, 1999, in North America, and October 14, 1999, in Europe. It was the first in the sixth generation of video game consoles, preceding Sony's PlayStation 2, Nintendo's GameCube, and Microsoft's Xbox. The Dreamcast was Sega's final home console, marking the end of the company's eighteen years in the console market.    In contrast to the expensive hardware of the unsuccessful Sega Saturn, the Dreamcast was designed to reduce costs with ""off-the-shelf"" components, including a Hitachi SH-4 CPU and an NEC PowerVR2 GPU. Released in Japan to a subdued reception, the Dreamcast enjoyed a successful U.S. launch backed by a large marketing campaign, but interest in the system steadily declined as Sony built hype for the upcoming PlayStation 2. Sales did not meet Sega's expectations despite several price cuts, and the company continued to incur significant financial losses. After a change in leadership, Sega discontinued the Dreamcast on March 31, 2001, withdrawing from the console business and restructuring itself as a third-party publisher. In total, 9.13 million Dreamcast units were sold worldwide.    Although the Dreamcast had a short lifespan and limited third-party support, reviewers have considered the console ahead of its time. Its library contains many games considered innovative, including Crazy Taxi, Jet Set Radio, Phantasy Star Online, and Shenmue, as well as high-quality ports from Sega's NAOMI arcade system board. The Dreamcast was also the first console to include a built-in modular modem for internet support and online play.",1
417,Palm OS,,Garnet OS,,"Palm OS is a discontinued mobile operating system initially developed by Palm, Inc., for personal digital assistants (PDAs) in 1996. Palm OS was designed for ease of use with a touchscreen-based graphical user interface. It is provided with a suite of basic applications for personal information management. Later versions of the OS have been extended to support smartphones.",4
48,PlayStation 4,PS4,PS4,8,"The PlayStation 4 system opens the door to an incredible journey through immersive new gaming worlds and a deeply connected gaming community. PS4 puts gamers first with an astounding launch line-up and over 180 games in development. Play amazing top-tier blockbusters and innovative indie hits on PS4. Developer inspired, gamer focused.",1
14,Mac,Mac,Mac OS,,"Mac OS X version 10.0, code named Cheetah, is the first major release of Mac OS X, Apple’s desktop and server operating system. Mac OS X v10.0 was a radical departure from the previous classic Macintosh operating system (Mac OS) and was Apple’s long awaited answer for a next generation Macintosh operating system. It introduced a brand new code base completely separate from Mac OS 9's, as well as all previous Apple operating systems. Mac OS X introduced the new Darwin Unix-like core and a completely new system of memory management. Cheetah proved to be a rocky start to the Mac OS X line, plagued with missing features and performance issues, although it was praised for being a good start to an operating system still in its infancy, in terms of completeness and overall operating system stability. Unlike later releases of Mac OS X, the cat-themed code name was not used in marketing the new operating system.",4
440,Visual Memory Unit / Visual Memory System,,VMU / VMS,6,"The Visual Memory Unit is the primary memory card produced by Sega for the Dreamcast home video game console. The device features a monochrome liquid crystal display (LCD), multiplayer gaming capability (via connectors at the top), second screen functionality, a real-time clock, file manager, built-in flash memory, and sound capability.  While its most basic function is as a removable storage device, the VMU may also serve as an auxiliary display during normal gameplay and, through the use of additional software (distributed as extras on Dreamcast GD-ROMs), acts as a handheld game console. Console-like features of the VMU include a screen, speaker, proper directional pad, four action buttons, the ability to connect and interact with other VMUs, and the ability to download additional games.",5
158,Commodore CDTV,,Commodore Dynamic Total Vision,,"The CDTV is essentially a Commodore Amiga 500 home computer with a CD-ROM drive and remote control. With the optional keyboard, mouse, and floppy disk drive, it gained the functionality of the regular Amiga. Commodore marketed the machine as an all-in-one multimedia appliance. As such, it targeted the same market as the Philips CD-i. The expected market for multimedia appliances did not materialize, and neither machine met with any real commercial success. Though the CDTV was based entirely on Amiga hardware, it was marketed strictly as a CDTV, with the Amiga name omitted from product branding. The CDTV was supplied with AmigaOS 1.3, rather than the more advanced and user-friendly 2.0 release that was launched at around the same time.",6
390,PlayStation VR2,PSVR2,PSVR2,9,,1
