704,RPG Maker VX,"RPG Maker VX (RPGツクールVX, RPG Tsukūru VX) is a version of PC program RPG Maker series. It has been superseded by RPG Maker VX Ace, which is an improved and enhanced version of RPG Maker VX. Both RPG Maker VX and RPG Maker VX Ace are developed by Enterbrain, following its predecessor, RPG Maker XP. RPG Maker VX follows the naming pattern present in previous RPG Maker releases by having a suffix based on the Windows versions the software was designed for (in this case, Windows Vista and Windows XP).",2025-04-03 07:08:56
1712,Fenforge,"Fenforge is a cross-platform game engine that has been in continuous development by Fen Research since September 2010. First used to develop Solstrike (2014) and Iona's Toybox (2021), Brighter Shores is the third game to use this engine. The engine is based on a privately developed programming language, and designed to be flexible general-purpose engine, allowing programmers to make different types of games relatively quickly.",2024-11-07 12:51:35
1462,Maniaplanet,"Maniaplanet, is an engine created by Nadeo (a subsidiary of Ubisoft since 2009), for TrackMania 2 (Stadium, Valley, Lagoon) & TrackMania (2020)",2022-11-07 01:21:32
87,HeroEngine,"HeroEngine - is a professional cloud game engine solution with cloud solution system developed and distributed by Idea Fabrik PLC, where scaled MMO games with high CCU can be developed.  Idea Fabrik PLC is currently an official subsidiary of Laniatus LLC. HeroEngine is currently distributed and managed by Laniatus LLC. HeroEngine's official game is designated as Magic To Master. Laniatus LLC is currently using the game engine in-house and designing games in-house. It is not publicly available.  For special solutions and needs, special contact with Laniatus is required.",2024-04-23 20:40:51
1446,Hexane Engine,"Hexane Engine, was an engine developed by Slant Six Games (now defunct) for the game SOCOM U.S. Navy SEALs: Tactical Strike (2007), SOCOM U.S. Navy SEALs: Confrontation (2008), SOCOM U.S. Navy SEALs: Fireteam Bravo 3 (2010) and Resident Evil: Operation Raccoon City (2012)",2022-09-27 14:10:42
61,LithTech 1,"Originally the LithTech engine was supposed to be called DirectEngine, as Monolith was developing it for Microsoft to be included as a 3D engine for use with Microsoft's DirectX technology. After failing to secure the deal, Monolith continued development on their own and were able to license the engine, officially renamed to LithTech, to other companies.",2025-02-04 20:33:15
99,Ego Engine,Ego is a modified version of the Neon game engine that was used in Colin McRae: Dirt and was developed by Codemasters and Sony Computer Entertainment using Sony Computer Entertainment's PhyreEngine cross-platform graphics engine. The Ego engine was developed to render more detailed damage and physics as well as render large-scale environments.,2022-07-15 19:25:50
354,RE Engine,"The Reach for the Moon Engine, abbreviated as RE Engine and commonly nicknamed as the ""Resident Evil Engine"" by fans was created in 2014, during the beginning of the development of Resident Evil 7. The engine is a successor to MT Framework, Capcom's previous engine. Unlike its predecessor the RE Engine includes a variety of new graphical and rendering techniques such as Subsurface Scattering (a shader method used to produce highly realistic human skin), Dynamic shadows, FXAA + TAA, Shadow cache, moreover, rendering techniques include the ability to output 4K Resolution, HDR, a VR specific mode.",2025-04-15 17:38:04
135,Geo-Mod,"Geo-mod (""Geometry Modification Technology"") is the name of the engine developed by Volition for the Red Faction series (2001-2011) and also the name of a feature of that engine. The precise definition of Geo-Mod has varied between games.    Red Faction - v1.0  Red Faction 2 - v1.0  Red Faction Guerrilla - v2.0  Red Faction Armageddon - v2.5",2024-06-20 19:47:20
448,RPG Maker MV,"POWERFUL enough for a developer SIMPLE enough for a child VERSATILE enough for any platform! RPG MAKER MV allows you to make the RPG of your dreams! This latest version includes a host of new features and export options for MacOSX, Android, and iPhone!",2025-04-08 03:35:44
741,Spark Casual Engine,"The Spark Casual Engine is a video game engine developed by Artifex Mundi. The engine is designed to streamline the process of making games that are often called hidden object or puzzle adventure games. The engine is supposed to make it easier for the developers to port their game to other platforms more quickly.    - Spark Casual Engine  Spark Casual Engine™ is a sophisticated toolset dedicated to developement of the HOPA games. Thanks to modular construction, it enables the development of other kinds of casual games like Match3 or Mahjong. Bringing the best practises from console and mobile development, Spark CE offers great quality, stability and outstnading performance. Thanks to the simplifing approach, game developement may require no programming at all! Just use features and gameset delivered with SDK and see how it works for you.    - Platforms  Spark CE supports all of the platforms most important for the casual gamers: Android OS, iDevs, Windows PC, MacOS. Thanks to the solutions used, development for all these platforms may be streamlined and simplified allowing for great savings of both money and time.    - WYSIWYG  The basic philosophy of Spark Casual Engine™ is to make designing a game as easy as possible. This is why the haert of the Spark SDK is a WYSIWIG editor (from: What You See Is What You Get). It is a perfect tool to declare active and passive areas of the scene, add black bar comments, put in particles, prepare animations for the use of items and so on.    - Cinematics  One of the most popular forms of animation. Thanks to the use of the easily compressible Theora video compression forma, the cinematics in Spark CE look good while not consuming too many resources.    - In-scene movie  A more sophisticated use of standard movie files. It is easy to create a movie, which is a part of the scene. It may be an animal, character or machine animation. It can be whatever you want.    - Particles  A build-in editor allows to create both simple and complex particle effects. In both cases the effect is efficient and effective.    - Other features  Hint system, voiceover and localization support, multiversioning",2025-04-01 15:24:35
1774,Glaiel Game Engine,,2025-04-09 16:52:19
130,SAGE,"Westwood's last major engine before acquisition by EA, commonly known as the Strategy Action Game Engine (SAGE), originally named W3D, was a major modification of the SurRender 3D engine developed by Hybrid Graphics Ltd. Westwood first used W3D on Emperor: Battle for Dune and for their first-person shooter Command & Conquer: Renegade and their massively multiplayer online role-playing game Earth & Beyond.    After Westwood was dissolved by their parent company, Electronic Arts, the engine was renamed SAGE (Strategy Action Game Engine) and updated for the release of Command & Conquer: Generals. The rendering portion remained nearly identical to the W3D engine, but most other elements had been redesigned from the ground up. The updated SAGE engine allowed for dynamic lighting that would cast realistic shadows and reflections on most objects, as well as higher quality visual effects and a stop-motion camera feature. The SAGE engine would continue to be used by EA Los Angeles on additional titles in the Command & Conquer series and on the real-time strategy series The Lord of the Rings: The Battle for Middle-earth.    Following the release of the Command & Conquer 3 expansion Kane's Wrath, the engine underwent a large overhaul of its major systems. This new version of the engine was called SAGE 2.0 and was first used on Command & Conquer: Red Alert 3. Major upgrades included support for the PlayStation 3, an upgrade of the renderer to RNA (RenderWare New Architecture), complete replacement of the math library with RenderWare Math, integration of RenderWare Physics, dynamic environmental music, and numerous minor internal improvements. A common misconception was that the new engine itself was called RNA when in fact RNA only referred to the renderer. The last title to use the SAGE 2.0 engine was Command & Conquer 4: Tiberian Twilight.",2025-03-10 01:05:42
1681,EntisGLS,,2025-04-01 07:23:36
766,Saber3D Engine,,2021-08-16 07:33:12
1307,Halo 3,,2022-02-04 15:34:28
1756,Sonic Dash,,2025-02-21 19:15:51
146,Beard+Razor,,2017-07-14 07:31:08
1617,RT64,RT64 is an N64 graphics renderer for playing games with enhancements in emulators and native ports.,2024-07-16 03:01:49
835,Dark Sun,,2020-01-24 08:38:07
772,Acknex,,2025-03-14 02:20:24
39,SCI1.1,,2025-04-01 15:18:25
1131,Steamclock Software,,2020-11-17 18:29:45
1364,Storytelling System,,2021-10-26 06:13:21
38,Diesel,,2025-02-19 03:21:12
261,Soft Engine,,2023-04-21 14:27:24
269,Freescape,,2024-01-09 02:35:00
1054,I.K.E.M.E.N,,2021-10-07 02:54:44
1063,Cardinal Game Engine,,2021-11-07 19:15:03
94,FaceGen,,2022-10-24 20:44:19
1147,Invention,,2020-12-29 17:53:28
171,Flixel,,2024-05-14 13:04:40
1128,Pixel Game Maker MV,,2024-11-28 23:59:53
502,Autodesk Beast,,2024-08-12 18:27:31
836,namco,,2022-03-22 12:23:49
1073,Varytale,,2020-09-10 08:49:18
257,BASIC,,2025-03-05 07:44:41
1623,Glitch Engine,Custom engine made for Diabotical. Been in development for 10 years.,2024-06-11 20:24:59
347,Visionaire,,2024-08-07 17:04:40
452,Saber 3D engine,,2017-04-07 20:37:56
340,GameMaker,,2025-04-15 07:52:16
371,Gideros,,2024-02-07 02:09:27
132,Voxel Plus,,2014-12-14 02:25:12
1064,JEng,JEng (James's Engine) is a C++ DirectX graphics engine which has been developed by J Roberts since 2000.     Version 5 currently integrates:  - DirectX11  - OpenVR  - Bullet Physics  - Ogg Vorbis  - VLC,2020-09-01 00:58:13
1065,Texture,,2022-10-24 00:47:24
628,Vulkan,,2024-07-19 16:47:51
1134,skaza engine,,2020-11-22 17:50:28
1114,StepMania,,2025-03-18 00:51:54
319,Cougar Adventure Engine,,2018-12-27 10:14:55
664,Asylum,,2019-04-03 04:40:39
175,Dark Side,,2015-02-02 06:42:50
275,The Banner Saga Engine,,2017-07-23 21:59:57
345,Open Dynamics Engine,,2024-11-28 19:30:08
1365,DIV Game Creator,,2025-04-01 15:29:28
177,Nebula Device,,2025-04-01 15:18:18
500,Eclipse,Eclipse MMO (massive multiplayer online) game engine (original or modified) developed by Void Production LLC. The company was acquired by Arktos Entertainment Group in 2008.,2025-03-13 16:35:06
971,Sega Chihiro,,2020-05-30 18:21:01
978,Crystal Mines,,2020-06-02 12:30:50
816,Yamaneko Engine,"Nihon Falcom's in-house engine used for various games over the years, improvements made to it between games, usually confirmed by dataminers going through game files after a release.",2020-01-07 05:48:39
430,ios,,2024-11-20 11:08:30
108,Amityville,,2015-07-09 14:00:06
158,Xed,,2015-01-12 08:36:48
1213,ADE-704A,,2021-03-23 08:50:05
501,Silverback Engine,,2017-09-01 13:30:15
128,BitSquid,,2024-11-03 08:16:04
301,CSS,,2025-04-03 23:38:53
284,Windows Animation Package,"Windows Animation Package (or WAP) is a pioneering Windows 3x graphics engine by Monolith Productions co-founder Brian Goble. It was one of the first 2D gaming engines with flicker-free software sprites created specifically for Windows. WAP was first used in the independent platform game The Adventures of MicroMan released in April 1993.    An updated version of the engine created for Monolith Productions, called WAP 32 using DirectX, was later used for the likes of Claw (1997), Get Medieval (1998) and Gruntz (1999). A special version of MicroMan was made for the ""Monolith CD"" (1995) and a more recent one was made for HipSoft.",2025-02-07 02:39:41
82,MonkeyX,,2024-10-03 03:38:16
1758,Falco Engine,,2025-02-21 20:54:54
1298,ExEn (Execution Engine),,2021-08-01 14:21:19
363,Film Window,,2022-03-22 20:08:44
625,Starling,,2023-09-27 20:07:11
290,Gouache Engine,,2020-09-13 09:04:33
1010,Bemani System 573 Digital,,2020-06-29 07:44:24
1036,Bemani PC Type 4,,2021-03-23 08:50:05
328,Nocturne Engine,,2025-02-19 17:18:44
120,Enfusion,,2024-01-18 22:49:16
137,SlaveDriver,,2023-08-23 01:11:03
170,Objectnaut,,2015-01-28 22:32:13
194,isiMotor2,,2024-06-27 07:26:41
233,Virtual Dream,,2015-05-12 05:12:39
259,Heroic Driving Engine,,2022-07-14 01:54:52
266,Virtual World Inventor,,2022-12-12 14:48:14
140,Ecstasy Engine,,2014-12-20 23:08:37
492,StoryForge,,2017-09-10 11:49:50
1197,react,,2025-04-03 15:21:40
361,Top Hat Engine,,2016-07-26 19:35:19
413,Buildbox,"Buildbox is a no-code development platform focused on game creation without programming, coding or scripting. The core audience for the software is entrepreneurs, designers and other gaming enthusiast without prior game development or coding knowledge.",2021-04-23 19:40:51
1180,FMOD,,2025-03-26 03:43:29
1039,Object Locative Environment Coordinate System,,2020-07-03 12:42:07
693,Cordova,,2021-05-18 00:37:12
1140,Chess Engine,,2020-12-08 21:03:51
399,Qt,,2025-03-26 18:40:32
1366,RobustToolbox,,2024-11-26 17:22:00
1111,Chowdren,,2020-10-12 07:49:18
115,Video Reality,,2021-01-04 08:03:04
1214,ADE-6291,,2021-03-23 08:50:05
359,BlitzMax,,2016-07-12 20:04:03
364,Argon,,2016-07-27 11:21:19
164,MacVenture,,2024-11-20 11:43:02
1115,Coretech 3,,2025-04-15 00:41:11
278,The Sims 2 Engine,,2024-05-29 08:46:57
1449,Pure3D,"Pure3D was an engine developed by Radical Entertainment between 2001 and 2005, used in Hulk, The Simpsons: Hit & Run, The Incredible Hulk: Ultimate Destruction.",2022-10-10 08:00:15
168,Angelica 3D,,2024-01-17 22:21:09
757,ADV+++,,2019-11-14 00:33:00
1286,Super Contra,,2025-02-22 17:41:27
1006,Namco System 246,,2023-03-28 01:55:53
1040,Jade Engine,,2024-07-30 09:29:41
1059,Modified Internal Engine,,2021-07-21 15:48:14
325,Bluepoint Engine,,2025-03-31 03:42:57
238,Sprint,"Sprint is an engine by Presto Studios which was used in several of their games, including Myst III: Exile.",2022-10-31 13:36:29
1324,GameStudio,,2023-07-21 00:11:40
1414,Vavoom,"Vavoom is a source port based on sources of Doom, Heretic, Hexen and a little bit from Quake. Supported platforms are Windows and Linux.",2022-05-12 16:24:03
72,Odyssey,,2020-03-31 07:42:30
1067,Text Adventure Development System (TADS),,2024-09-17 02:45:03
1068,Hugo,,2022-09-15 00:32:23
366,Autodesk Stingray,,2025-02-17 21:38:37
566,web gl,,2025-03-07 00:46:45
612,Quicksilver X,,2018-12-06 08:05:26
180,Marmoset,,2015-02-08 09:24:52
750,Unity 2019,,2025-04-14 16:43:28
1112,Sunshine,,2020-10-12 07:06:07
1218,Minetest,,2024-05-28 16:37:31
85,Gex engine,,2024-10-13 06:34:06
375,Abyss,,2022-11-16 18:00:30
751,Visual Basic,,2025-02-14 00:20:03
1135,AIMS,,2020-11-27 09:41:31
432,Phoesion GE,,2017-02-05 00:14:59
1060,DikuMUD,,2022-12-31 18:36:50
1113,Sunshine Engine,,2022-09-20 01:59:44
1206,GLM,,2021-03-09 22:29:05
410,android,,2024-07-06 09:12:24
586,Spiller,,2022-05-06 13:06:52
110,Labyrinth Engine,,2014-11-05 16:25:37
1304,web,,2024-10-09 18:33:16
1221,Strikeout,,2021-04-06 23:55:44
1225,PokeSDK,,2024-05-10 14:20:54
450,Dulst,A web based Card game maker.,2017-03-24 06:02:53
678,Unchained Engine,,2019-04-10 06:38:49
973,Sega ALLS,,2025-03-24 06:53:52
202,ioquake3,,2024-11-29 06:49:38
596,FAudio,,2018-09-13 19:56:39
483,Intersect,,2017-06-29 12:15:28
540,War3,,2018-01-03 20:02:10
1667,Rom Manager 2 C,Convert sm64 levels made with rom manager to sm64 decomp compliant C files.,2024-07-16 03:01:19
759,proprietary engine [ by Grinding Gear Games ],,2019-11-16 08:26:35
939,DreamFactory,,2023-12-19 18:10:54
1056,Super Monkey Ball Engine,,2022-05-31 08:14:11
1226,egene,,2021-04-17 18:56:03
1292,Forge,,2025-03-17 20:51:29
377,LASSIE engine,,2016-08-14 19:30:39
417,NVLMaker,,2016-12-22 20:53:58
742,rpg,,2020-09-14 19:40:46
777,ALIVE,,2019-12-04 08:10:22
830,QLIE,,2022-08-08 10:30:10
5,NeL,,2014-05-09 10:43:44
1117,Google Cloud Platform,,2020-10-17 17:04:42
1055,FIFA 2001 Engine,,2020-08-13 15:41:25
1347,RocketFuel,,2021-09-27 22:26:05
1136,HDAurora,,2020-11-27 20:56:27
598,Sega System 16,,2024-12-14 08:14:32
1246,Custom C Backend,,2025-04-16 00:08:39
461,Atari System 2,,2017-10-09 20:07:21
1350,Motorola 68000,,2021-09-30 01:51:07
523,Orochi 3,,2017-11-15 16:25:21
537,Veronica Engine,,2017-12-31 10:33:32
682,Doom engine [ using OpenGLES ],,2023-02-26 10:49:01
771,STEM engine,,2022-03-03 21:11:45
884,LMMS,,2025-03-21 19:41:08
355,Titanium,"Titanium engine (an updated version of Pure3D) was an engine developed by Radical Entertainment between 2005 and 2012, used on Crash Tag Team Racing; Scarface: The World Is Yours; Crash of the Titans; Crash: Mind over Mutant and Prototype (series).",2022-10-09 16:26:57
1253,FlixEngine,,2021-05-31 17:28:58
1141,Versu,,2020-12-11 09:44:28
585,VERGE,,2025-03-31 03:57:25
572,GlyphX,,2023-10-23 09:53:38
579,C-Engine,,2019-04-08 22:42:56
583,OWI Core,,2020-04-12 01:17:38
683,Schmetterling 2.0,,2022-07-19 15:21:59
847,AnyWorld,,2020-03-02 05:54:49
878,super mario,,2020-04-22 02:55:20
662,ZeldaClassic,,2020-06-17 07:18:54
974,CPAL3D Engine,,2023-11-02 16:01:23
369,libgdx,,2025-04-04 15:21:06
1370,TabbersEngine,The Engine Used to create Tabbers.,2021-12-21 18:59:51
624,DemonStar Engine,,2025-02-03 18:24:29
445,RV4,,2017-06-26 05:55:06
458,K2 Engine,,2017-09-01 15:17:36
279,HPL Engine,,2024-06-28 00:22:51
1408,TrueVision3D,,2022-04-11 20:29:23
1549,Nintendo Web Framework,,2023-08-08 07:45:43
372,3D Game Studio,,2025-03-04 16:08:53
886,OpenBOR,,2025-02-25 08:46:02
1622,CATENGINE,CATENGINE is a high performance game engine developed by Catse,2024-06-06 00:17:18
1299,RGM,,2021-08-02 21:55:33
1259,Marathon Engine,,2021-06-02 08:08:05
337,Void Engine,"The engine was created by Arkane Studios, but is based on the core of id Tech 6 by id Software, Inc. The engine was first used in Dishonored 2 (2016). According to the game's Art Director Sébastien Mitton about 70% of the original engine was rewritten to become the new Void Engine.",2024-07-30 07:37:59
264,Traktor,,2017-03-18 13:28:16
1038,ZGameEditor,,2024-10-31 15:14:23
1451,Tripper 3D Engine,,2023-10-17 00:11:38
684,REDengine 4,,2024-05-08 21:04:14
554,Wolfenstein 3D Engine,,2025-03-07 17:40:25
193,STORM Engine,,2024-02-26 22:37:57
1041,Despair,,2020-07-09 08:01:36
703,RPG Maker Fes,,2022-03-25 07:10:10
1249,Nethergate,,2021-05-20 08:08:31
1133,EngineX,,2024-06-18 01:11:38
621,Capcom Play System (CPS-1),,2024-12-03 16:56:04
1167,proprietary engine [ by Uncasual Games ],,2021-01-11 10:59:47
1258,THE DREAMBOX ENGINE,,2021-08-16 01:35:14
1266,Emulator,,2024-06-21 07:44:25
1342,Candide Engine,,2021-09-20 20:50:53
1367,test engine,,2021-12-02 10:35:24
1456,Zouna,Asobo in-house engine,2022-10-19 01:30:40
1190,PyWright,PyWright is a game engine and scripting language allowing for the creation of games in the same style as the Ace Attourney series of games made by Capcom for the Nintendo GBA and DS.,2024-07-22 20:23:13
1768,GameSimulation,,2025-03-14 10:42:37
496,Unreal Engine 2,,2025-03-12 05:27:28
1173,Darkplaces engine,,2021-01-14 21:15:39
1042,Zandronum engine,,2024-09-27 13:39:13
1416,Bipsi,Bipsi is a tool for making small games where a character explores a world and interacts with its inhabitants.,2024-02-21 19:08:11
517,PlayCanvas,,2024-11-13 05:45:24
1044,Disrupt Engine,,2024-11-28 06:31:45
251,Fighter Maker,,2024-08-13 17:16:01
1283,Adobe Animate,,2025-03-07 06:52:43
1194,Namco System 86,,2021-02-11 09:33:56
149,Proprietary Engine,,2025-01-29 19:22:10
1284,Motorola M6502,,2021-07-20 07:44:59
221,Game Maker,,2025-04-09 03:07:25
1208,GLAD,,2021-03-09 22:29:05
814,Luca System,,2024-04-03 02:25:36
1172,OpenSpace,,2022-11-18 17:53:54
1230,Giants,,2024-06-28 19:58:17
1241,mkxp-z,,2023-10-27 09:43:53
1374,Clever's Engine,Engine used by Clever's Games in 2000-2003.,2022-01-26 11:59:44
1168,ThreeJS,,2025-02-25 21:12:43
343,Box2D,,2025-02-05 18:03:57
1339,QUANTUM ENGINE,,2021-09-17 10:16:20
698,Haxe OpenFL,,2024-07-11 04:59:30
873,UE4,,2025-03-10 00:24:50
558,Inform,,2025-03-04 08:30:29
1605,XaviX Technology,Xavix was a technology developed by SSD Company Ltd. It was a wireless system of video games that used motion sensing technology prior to the release of the Nintendo Wii. It would be used on the XaviXPORT and licensed Plug & Play systems.,2024-05-07 01:51:19
1606,Force-Vector Kinetic Engine,,2024-04-12 19:34:58
880,Alicesoft System,,2024-04-18 18:52:01
1360,Mosi,,2021-10-18 01:08:24
1541,Not So Simple Sonic Worlds,"Simple Sonic Worlds is a modified version of Sonic Worlds Delta 1.5.1 to make it a lot more simple to new users. However, there are some new features and the physics should feel very different, this time, with the aim of making them feel more like the original classic sonic games, than to make them more accurate code-wise. but, there is a ""Not So Simple"" version, with a lot more features than the regular version, including a simple gamepad and xbox gamepad support, a boss example and multiple resolution multipliers",2025-02-28 01:39:33
1402,Crazyball Engine,,2022-11-16 13:39:20
1494,Twitch,,2023-03-28 10:25:35
1501,Zorn,"Zorn is high speed, real time, graphics and game engine developed jointly by Codify and Verido. The Zorn Engine allows access to the full potential of the target device by working close to the target hardware and skipping slow intermediate APIs.",2023-05-10 01:33:06
570,Visual Novel Maker,,2025-02-18 07:32:35
201,RuneTek,,2025-02-13 20:48:17
1130,Aleph One,This is an open-source remake of the Marathon 2 / Marathon Infinity engine.,2025-02-21 17:16:29
1376,SLUDGE,SLUDGE (standing for Scripting Language for Unhindered Development of a Gaming Environment) is a system by which anyone (within reason) can make an adventure game. It runs in any recent version of Windows and now also on Mac OS X and Linux. It's high-res (any resolution you want) and uses 32-bit colour.,2022-02-08 14:22:20
1297,ZGB engine,,2024-05-07 19:07:31
272,KiriKiri,,2025-04-15 16:43:36
549,Spartan: Total Warrior Engine,,2024-01-24 22:06:13
493,PixiJS,,2025-01-22 03:01:18
317,EDuke32,A free open-source remake of the Build Engine for Duke Nukem 3D.,2025-03-07 00:50:08
470,GameGuru,,2024-11-03 14:01:43
1763,FEBuilder,"This is a ROM editor of FE GBA trilogy.    Support to FE8J FE7J FE6 FE8U FE7U.    With reference to the screen of Project_FE_GBA,  We support a wide range of functions from image display, import export, map remodeling.",2025-03-06 07:39:44
287,EAGL,EA Graphics Library or EAGL is a game engine which was created and developed by EA Canada.,2025-02-26 02:03:26
31,Adventure Game Studio,,2025-04-15 02:02:45
1483,Microsoft PowerPoint,,2024-11-02 22:58:45
984,Adobe Photoshop,,2024-10-12 06:45:58
1257,Infinity Engine 2,,2024-06-20 01:14:00
214,Cobra,"Frontier began development of an in house game engine in 1988.    Cobra uses C++ as the programming language. The development tools are created with C# / WPF / Forms and C++. Lua is used for gameplay features. It supports many platforms such as Microsoft Windows, Xbox One, PlayStation 4, iOS and Android devices. It supports cross-platform by allowing code and resources on PC to be compiled and run on other platforms. The game code and resources are isolated from the hardware by a common platform-neutral core API. It enables optimal use of a multi-processor, multi-threaded environment.     There is a framework for rapid development of tools to view, tweak and review changes to resources on platforms in live sessions. The 4th generation of Cobra has cloud-based analytics for data-driven games. The proprietary tools, tech and pluggable modules enable the development a wide variety of games on tablets, smartphones, PC and consoles without making employees unable to contribute.",2025-02-07 18:46:09
839,Unreal Engine 2.5,,2024-12-16 17:06:53
1582,HaemimontSol,HaemimontSol engine is the in-house engine of Haemimont Games.,2024-09-20 06:29:54
1311,Custom Engine,,2025-04-10 00:52:58
302,JavaScript,,2025-04-01 02:10:27
1595,Retro Puzzle Maker,"This is a new tool meant to help you create new puzzle games you can play on an NES! You can download a rom, or play using the built-in emulator. You can also share your game publicly with a share link!",2024-08-21 16:00:20
43,Dark Engine,,2025-03-12 18:41:07
629,Lua,,2024-12-10 00:44:00
329,Multimedia Applications Development Environment,,2024-07-17 12:51:47
236,Cocos2d,,2025-04-01 15:32:17
885,Hedgehog Engine 2,,2024-10-27 23:54:42
209,Godfather engine,,2024-08-26 01:22:42
1585,IGS PolyGame Master 2,"The IGS PolyGame Master 2 is an arcade system released by IGS in 2007, succeeding the IGS PolyGame Master. It features few video games, the most notable of which being the game Knights of Valour 3 from the Knights of Valour series.",2024-02-06 22:55:03
1586,IGS PolyGame Master 3,"Also known as the PGM3, is an arcade system released by IGS in 2012, succeeding the IGS PolyGame Master 2. The only game released for it is Knights of Valour 3 HD.",2024-02-07 20:59:50
1611,binksi,binski is a tool and game engine for making small lo-fi graphical adventure games where a character explores a world and interacts with its inhabitants.,2024-05-07 20:14:16
663,Lithtech Triton,"A custom version of Jupiter was made especially for Monolith, for use with their Tron 2.0 game; this release was codenamed LithTech Triton. Eventually, LithTech Triton's new features were merged back into LithTech Jupiter for licensees.",2025-03-26 18:59:11
1612,Fallout Engine,In-house engine developed for Fallout 1 & 2,2024-05-03 16:56:18
1551,OpenLara,,2023-08-24 14:37:55
147,YETI,"The engine was originally developed by Tiwak SAS (formerly Yeti Interactive), an engine based on a heavily modified Unreal Engine 2.5, and introduced in the 360 version of Tom Clancy's Ghost Recon Advanced Warfighter.",2022-10-10 16:56:04
1473,Open Surge,Open Surge is two projects in one: a game and a game creation system (game engine). It is released as free and open source software.,2025-03-27 16:53:12
104,MonoGame,"""MonoGame is an Open Source implementation of the Microsoft XNA 4 Framework. Our goal is to allow XNA developers on Xbox 360, Windows & Windows Phone to port their games to the iOS, Android, Mac OS X, Linux and Windows 8/10.As well as PlayStation Vita, Xbox One and PlayStation 4.""",2025-04-09 16:35:54
1544,RapidFire Engine,RapidFire Engine is Empty Clip Studios proprietary multi-platform engine supporting over 20 platforms since its creation and has been used for most of their releases since the company was founded in 2007.,2023-07-14 00:55:15
1636,ECWolf,"ECWolf is an advanced source port for Wolfenstein 3D, Spear of Destiny, and Super 3D Noah's Ark based off of the Wolf4SDL code base. ECWolf pulls a substantial amount of code from ZDoom and aims to provide a wide array of mod editing capabilities without the need to modify the source code.",2024-07-11 16:53:30
400,LÖVE,,2025-04-01 15:37:23
1702,Ultramario,,2024-10-18 00:27:50
906,The Games Factory,,2025-02-04 21:20:10
1166,2D Fighter Maker 2nd.,,2025-02-25 20:43:49
420,Stencyl,"Stencyl is a video game development tool that allows users to create 2D video games for computers, mobile devices, and the web.",2024-10-09 03:03:23
205,DarkPlaces engine,"DarkPlaces engine was started because LordHavoc was unsatisfied with the other engines available soon after the quake source release (which did little more than add some flashy effects), and craved modding features for his DarkPlaces mod, and wanted some real enhancements to the online gaming experience as well.",2024-02-20 08:48:15
277,WOLF RPG Editor,"WOLF RPG Editor is a game development tool created by SmokingWOLF, designed for creating complex role-playing games. The engine is free to use, and the public license allows its users to freely distribute and even sell their created games.",2025-02-25 00:35:48
97,id Tech 2,,2024-11-22 02:09:59
154,Vengeance Engine,The Vengeance Engine is a game engine based on Unreal Engine 2/2.5. It was created by Irrational Games to make Tribes: Vengeance.,2024-08-08 19:42:33
595,FNA,FNA is an open-source multi-platform reimplementation of the Microsoft XNA 4.0 libraries.,2025-04-02 03:31:31
1156,Red Ring,"Red Ring engine is a modified Unreal Engine 3 with a custom real-time lighting and shadow renderer (to capture the feel of Aliens), build specifically for the game Aliens: Colonial Marines by Gearbox Software.",2022-10-10 13:22:22
404,Unity 4,"The 4th version of the Unity engine released on November 13, 2012.    The final update for this version was 4.7 released on December 17, 2015.   The final patch was 4.7.2 released on May 31, 2016.",2025-04-01 15:25:56
9,Anvil,"The second version of Ubisoft Montreal's internal development engine, previously known as Scimitar.  The engine was renamed during the development of Assassin's Creed II, releassed in 2009, and was later used for Prince of Persia: The Forgotten Sands, Assassin's Creed: Brotherhood and Assassin's Creed: Revelations.    The engine was renamed again in 2012, during the development of Assassin's Creed III, to AnvilNext.",2024-07-25 16:42:34
18,4A Engine,"4A Games is a video game development studio known for its atmospheric first person shooters Metro 2033 and Metro: Last Light. The studio was established in 2005 by experienced game industry professionals with the aim of creating premium quality games for latest generation consoles and personal computers. All our experience, talent and enthusiasm go into creating games with deep story, unique gameplay elements and highly detailed believable environments.",2024-03-15 00:13:32
234,TW Engine 3,"TW Engine 3, is the third engine created and used by The Creative Assembly for the development of the Total War series.    The engine uses Warscape, a graphics engine developed by The Creative Assembly.    The 32-bit version of Warscape was used from Empire: Total War till Total War: Attila, and then later changed to 64-bit in the development of Total War: Warhammer and beyond.",2024-05-10 02:55:18
1752,teaGFX,,2025-03-04 05:49:36
1458,WF Engine,"WF Engine was created by WayForward Technologies for DuckTales: Remastered (2013), BloodRayne: Betrayal (2014), Goosebumps: The Game (2015), Ghostbusters: The Video Game Remastered (2019), BloodRayne Betrayal: Fresh Bites (2021)",2025-04-01 15:29:30
28,Infinity Engine,"Infinity Engine is a game engine which allows the creation of isometric role-playing video games. It was originally developed by BioWare for a prototype RTS game codenamed Battleground Infinity, which was ultimately re-engineered to become the first installment of the Baldur's Gate series. BioWare used it again in the subsequent installments of the series, but also licensed the engine to Interplay's Black Isle Studios.",2024-09-11 02:32:48
1476,Kaleido ADV Workshop,"Kaleido ADV Workshop is a multi-platform visual novel game engine. It’s multi-use from a single source, making it possible to release your creation on multiple platforms simultaneously, including PCs, smartphones, and many different game consoles. It has full support of E-mote, so you can express an endless amount of character emotion.",2023-01-27 07:23:23
